,时间,open,high,low,close,交易状态,交易价格,交易数量,交易金额,交易费用,当前持仓,可用资金,资金利用率,资产价值,未实现盈亏,总资产,净值,策略,时间框架
87,2009-10-06 12:00:00,41.43,42.14,41.42,41.98,无,41.98,0,0.0,0.0,643,75050.04000000001,0.2645266445048067,26993.14,2043.1800000000003,102043.18000000001,1.0204,vad,240min
88,2009-10-06 16:00:00,41.97,41.97,41.53,41.94,无,41.94,0,0.0,0.0,643,75050.04000000001,0.26434122159089235,26967.42,2017.4599999999991,102017.46,1.0202,vad,240min
89,2009-10-07 12:00:00,41.88,42.08,41.77,41.96,无,41.96,0,0.0,0.0,643,75050.04000000001,0.264433944733291,26980.28,2030.3199999999997,102030.32,1.0203,vad,240min
90,2009-10-07 16:00:00,41.96,42.08,41.81,42.06,无,42.06,0,0.0,0.0,643,75050.04000000001,0.2648972100586691,27044.58,2094.6200000000026,102094.62000000001,1.0209,vad,240min
91,2009-10-08 12:00:00,42.32,42.62,42.15,42.43,无,42.43,0,0.0,0.0,643,75050.04000000001,0.26660622971014203,27282.49,2332.5300000000025,102332.53000000001,1.0233,vad,240min
92,2009-10-08 16:00:00,42.43,42.48,42.22,42.23,无,42.23,0,0.0,0.0,643,75050.04000000001,0.26568342332824185,27153.89,2203.9300000000003,102203.93000000001,1.022,vad,240min
93,2009-10-09 12:00:00,42.16,42.48,42.07,42.45,无,42.45,0,0.0,0.0,643,75050.04000000001,0.26669838279965513,27295.350000000002,2345.390000000003,102345.39000000001,1.0235,vad,240min
94,2009-10-09 16:00:00,42.45,42.54,42.35,42.47,无,42.47,0,0.0,0.0,643,75050.04000000001,0.2667905127334631,27308.21,2358.25,102358.25,1.0236,vad,240min
95,2009-10-12 12:00:00,42.62,42.87,42.61,42.66,无,42.66,0,0.0,0.0,643,75050.04000000001,0.26766459388047,27430.379999999997,2480.4199999999983,102480.42000000001,1.0248,vad,240min
96,2009-10-12 16:00:00,42.65,42.7,42.29,42.56,无,42.56,0,0.0,0.0,643,75050.04000000001,0.26720481111762484,27366.08,2416.1200000000026,102416.12000000001,1.0242,vad,240min
97,2009-10-13 12:00:00,42.54,42.74,42.38,42.58,无,42.58,0,0.0,0.0,643,75050.04000000001,0.2672968138509238,27378.94,2428.9799999999996,102428.98000000001,1.0243,vad,240min
98,2009-10-13 16:00:00,42.58,42.65,42.45,42.58,无,42.58,0,0.0,0.0,643,75050.04000000001,0.2672968138509238,27378.94,2428.9799999999996,102428.98000000001,1.0243,vad,240min
99,2009-10-14 12:00:00,43.09,43.11,42.86,43.01,无,43.01,0,0.0,0.0,643,75050.04000000001,0.2692692998727332,27655.43,2705.470000000001,102705.47,1.0271,vad,240min
100,2009-10-14 16:00:00,43.01,43.21,42.95,43.16,无,43.16,0,0.0,0.0,643,75050.04000000001,0.2699548802201359,27751.879999999997,2801.9199999999983,102801.92000000001,1.028,vad,240min
101,2009-10-15 12:00:00,42.93,43.11,42.87,42.99,无,42.99,0,0.0,0.0,643,75050.04000000001,0.26917779185863516,27642.57,2692.6100000000006,102692.61000000002,1.0269,vad,240min
102,2009-10-15 16:00:00,43.0,43.12,42.92,43.08,无,43.08,0,0.0,0.0,643,75050.04000000001,0.2695893975385808,27700.44,2750.4799999999996,102750.48000000001,1.0275,vad,240min
103,2009-10-16 12:00:00,42.92,42.98,42.49,42.85,无,42.85,0,0.0,0.0,643,75050.04000000001,0.26853659347195813,27552.55,2602.59,102602.59000000001,1.026,vad,240min
104,2009-10-16 16:00:00,42.86,42.98,42.74,42.79,无,42.79,0,0.0,0.0,643,75050.04000000001,0.26826144960595827,27513.97,2564.010000000002,102564.01000000001,1.0256,vad,240min
105,2009-10-19 12:00:00,42.81,43.26,42.6,43.15,无,43.15,0,0.0,0.0,643,75050.04000000001,0.26990921488870767,27745.45,2795.4900000000016,102795.49,1.028,vad,240min
106,2009-10-19 16:00:00,43.14,43.26,43.07,43.21,无,43.21,0,0.0,0.0,643,75050.04000000001,0.2701831212165384,27784.03,2834.0699999999997,102834.07,1.0283,vad,240min
107,2009-10-20 12:00:00,43.45,43.46,42.95,43.11,无,43.11,0,0.0,0.0,643,75050.04000000001,0.2697264964201048,27719.73,2769.7700000000004,102769.77,1.0277,vad,240min
108,2009-10-20 16:00:00,43.12,43.24,43.05,43.22,无,43.22,0,0.0,0.0,643,75050.04000000001,0.2702287522911693,27790.46,2840.5,102840.5,1.0284,vad,240min
109,2009-10-21 12:00:00,43.2,43.81,43.16,43.57,无,43.57,0,0.0,0.0,643,75050.04000000001,0.27182225292544404,28015.51,3065.5499999999993,103065.55,1.0307,vad,240min
110,2009-10-21 16:00:00,43.57,43.7,43.07,43.16,无,43.16,0,0.0,0.0,643,75050.04000000001,0.2699548802201359,27751.879999999997,2801.9199999999983,102801.92000000001,1.028,vad,240min
