,时间,open,high,low,close,交易状态,交易价格,交易数量,交易金额,交易费用,当前持仓,可用资金,资金利用率,资产价值,未实现盈亏,总资产,净值,策略,时间框架
11855,2024-05-31 17:20:00,445.449,445.78,445.32,445.77,无,445.77,0.0,0.0,0.0,0.0,104937.74066407136,0.0,0.0,0.0,104937.74066407136,1.0494,SupertrendATR,5min
11856,2024-05-31 17:25:00,445.78,446.01,445.75,445.88,无,445.88,0.0,0.0,0.0,0.0,104937.74066407136,0.0,0.0,0.0,104937.74066407136,1.0494,SupertrendATR,5min
11857,2024-05-31 17:30:00,445.885,446.1,445.66,445.74,无,445.74,0.0,0.0,0.0,0.0,104937.74066407136,0.0,0.0,0.0,104937.74066407136,1.0494,SupertrendATR,5min
11858,2024-05-31 17:35:00,445.735,445.775,445.53,445.565,无,445.565,0.0,0.0,0.0,0.0,104937.74066407136,0.0,0.0,0.0,104937.74066407136,1.0494,SupertrendATR,5min
11859,2024-05-31 17:40:00,445.585,445.6,445.25,445.56,无,445.56,0.0,0.0,0.0,0.0,104937.74066407136,0.0,0.0,0.0,104937.74066407136,1.0494,SupertrendATR,5min
11860,2024-05-31 17:45:00,445.55,445.88,445.52,445.75,无,445.75,0.0,0.0,0.0,0.0,104937.74066407136,0.0,0.0,0.0,104937.74066407136,1.0494,SupertrendATR,5min
11861,2024-05-31 17:50:00,445.75,445.93,445.33,445.43,无,445.43,0.0,0.0,0.0,0.0,104937.74066407136,0.0,0.0,0.0,104937.74066407136,1.0494,SupertrendATR,5min
11862,2024-05-31 17:55:00,445.455,445.73,445.29,445.47,无,445.47,0.0,0.0,0.0,0.0,104937.74066407136,0.0,0.0,0.0,104937.74066407136,1.0494,SupertrendATR,5min
11863,2024-05-31 18:00:00,445.53,445.53,445.1,445.2,无,445.2,0.0,0.0,0.0,0.0,104937.74066407136,0.0,0.0,0.0,104937.74066407136,1.0494,SupertrendATR,5min
11864,2024-05-31 18:05:00,445.19,445.28,445.03,445.07,无,445.07,0.0,0.0,0.0,0.0,104937.74066407136,0.0,0.0,0.0,104937.74066407136,1.0494,SupertrendATR,5min
11865,2024-05-31 18:10:00,445.07,445.62,445.0,445.2,无,445.2,0.0,0.0,0.0,0.0,104937.74066407136,0.0,0.0,0.0,104937.74066407136,1.0494,SupertrendATR,5min
11866,2024-05-31 18:15:00,445.23,445.53,445.22,445.43,无,445.43,0.0,0.0,0.0,0.0,104937.74066407136,0.0,0.0,0.0,104937.74066407136,1.0494,SupertrendATR,5min
11867,2024-05-31 18:20:00,445.41,445.465,445.22,445.325,无,445.325,0.0,0.0,0.0,0.0,104937.74066407136,0.0,0.0,0.0,104937.74066407136,1.0494,SupertrendATR,5min
